movie,title,review,isPos
Spider-Man: Homecoming,What a Crap,"This is the most irritating movie i have ever seen, this movie is awful and unbearable mainly because of the pathetic acting of Tom Holland, he was so irritating that i enjoyed the scenes where his back side was kicked. Not even a single actor did justice to this character, it felt like every one including the actors and the director were in a hurry to finish it. The movie has the same old plot thus predictable, it has no grip no twist.I wonder who gave this movie more than one star.5 out of 7 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,"Ruined the spider-man series, Ironman is shown as his boss/father figure.","I have never written a review on IMDb but I had to write one for this ABOMINATION of a movie!Throughout the movie, I kept thinking okay, now they will show spider-man to be sensible, intelligent and logical kind of guy, but NO, they kept portraying spider-man as an idiot, careless, illogical, immature guy who is nothing more than a side-kick for Iron man.By the way, Iron-man is the most overrated superhero in Marvel universe. He is just an old guy with a high tech suit, that suit can't protect him from sudden loss of momentum, yet we are shown Ironman falling from great heights, taking heavy damages. The suit doesn't have any shock absorbing properties, still somehow a 50 year old guy becomes INVINCIBLE after wearing a thin metal suit, total BS.Oh, I couldn't digest this spider-man crap and I left the theater within 1 hour, YES IT'S THAT BAD!",1
Spider-Man: Homecoming,"Poor story, boring scenes",Spiderman movies are getting worse and worse. The producers keep choosing more and more annoying actors for the main role. Not even heavy star lineup could save this movie. I gave up after 30 minutes.8 out of 13 found this helpful.Was this review helpful?Sign into vote.Permalink,1
Spider-Man: Homecoming,Spider-Boy,"If you are into politically correct rehashing of established movies then put on your beanie and watch this. Otherwise, it's a pass unless you have a dark curiosity about how far Hollywood will go to push it's agenda on us, I'd rather they just tell good stories and leave the politics in Washington. Also, reading some of the 'glowing' reviews I get the feeling they were fake?7 out of 11 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,"Overrated, Boring, Unfunny, Annoying Lead Actor, Nothing Works for an Adult","""Spider-Man: Homecoming"" is the worst Spider Man ever made, totally overrated, long, boring and unfunny. The annoying lead actor Tom Holland, has an irritating tone of voice. The screenplay and the actor unsuccessfully try to be funny, but unfortunately nothing works in this film that looks like a spoof, at least for an adult. My vote is one (awful).Title (Brazil): ""Homem-Aranha: De Volta ao Lar"" (""Spider-Man: Homecoming"")13 out of 24 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,ANOTHER ONE??? Are you serious???,"That's the 3rd spiderman franchise in 15 years ffs!!! I could barely watch it...I'm so tired of this garbage. Kids of today, you've got to be kidding me.... There was Tobey Mcguire,it looked modern like today! You're crazy...and then Andrew Garfield, just ten years after...totally unnecessary...what are you all tardy? And now another one???13 out of 24 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,Poor acting! Waste of time and money,This film was full of poor acting and a very weak story line. Lots of pointless scenes added just to create a longer and more painful film. Extremely disappointing. The action scenes were uneventful. The main character was annoying and much improvement needed on his acting. All actors were highly unbelievable. Poor watching.15 out of 29 found this helpful.Was this review helpful?Sign into vote.Permalink,1
Spider-Man: Homecoming,Don't get triggered,"I'm giving this film a rating of one to counterbalance the over abundance of perfect scores.This is far from a perfect film...No character arc... no compelling score... little tension... awkward pacing... weak villains (sorry Michael Keaton)... Stark saving Peter (ruining the tension)... Stark making Peter's suit... bad 'love interest'... no influence character... etc.But then again there was some good things...Alright humour (not really my type but it should please a good few people).... good cinematography... no over-dramatic nonsense... an okay twist (only okay because it breaks up the ineffectiveness of the film and creates some well needed tension)... etc.And there was a brilliant thing...That being the fact that the school students actually look like teenagers (and not thirty year olds pretending to be sixteen). Because of this I have a lot of confidence that these characters - particularly the main cast - will grow out of their awkward adolescent phase and grow to be quite compelling characters.The reason I can forgive this film is because my teenage years, too, were quite awkward, especially when I look back on it nowadays; and the reason why I'm hopeful for the sequels to come is because I believe these characters will grow up to be something amazing (unlike myself).Honestly I'd give this film a 4 out of 10, but I no doubt love Tom Holland as both Spidy and Peter Parker.",1
Spider-Man: Homecoming,the most bad spiderman movie i ever watch,the most bad spiderman movie i ever watch... you guys ruined my favorite super hero. spiderman become so weak in this movie. i don't like it. it is more weak than ironman??? come on!!! get real... i don't see spiderman personality on this movie. spiderman suppose to be funny. OK thats it i don't think im gonna watch spiderman movie again in my life17 out of 35 found this helpful.Was this review helpful?Sign into vote.Permalink,1
Spider-Man: Homecoming,Spider-Man: Homecoming - Movie Review,"It gives me a headache this movie sucks. Spider-Man: Homecoming is the purest example of style over substance. At first, it seems like all is well, the beginning is great, but it all falls apart during the second act. All of the characters are one-note and one-dimensional. Everything is on a surface level with this movie. There's no depth to any of the characters at all. The Vulture is mad, that's it. Peter Parker / Spider- Man is dealing with his issues, but there easily solved in a mediocre way of storytelling. It's your friendly neighborhood boring Spider-Man movie.For a more in-depth review, check out my video:https://www.youtube.com/watch?v=yCrPdAMG6w820 out of 43 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,Web Mess...,"Cute, nothing more...A little of the new Spider-Man went an exhilaratingly long way in Captain America: Civil War last year. But a lot of him goes almost nowhere in this slack and spiritless solo escapade. Spider-Man: Homecoming is better than Spider-Man 3 but not by much.18 out of 38 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,Racist Liberal Agenda in full swing,"The liberal agenda was ripe in this movie! All the love interests were mixed race, apparently according to Marvel the next generation of people should all be not one race but mixed with at least black, no more whites. Oh and any historical contributions by whites should be written over, based on an actual comment by a black girl about the Washington Monument being built by slaves. Yes they said that. And a classroom where all the pictures of ""great"" people were black, but where was a picture of Abraham Lincoln? Man this kind of race baiting really sours movies for me. I bet the main characters would have been black too if Hollywood didn't know white people would not go see it. I am so tired of this obvious liberal agenda filling all the media. I give this a reverse-racism thumb up the butt.15 out of 31 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,Tumblr's dream movie.,This is such a crappy movie. Tom Holland is wimpy and not cute. He is playing a 15 year old and it isn't believeable. I think Tumblr users imagined this movie up...I am sure Disney is hiring them now. They had to bring Robert Downey Jr in the ensure people would run to see it.7 out of 12 found this helpful.Was this review helpful?Sign into vote.Permalink,1
Spider-Man: Homecoming,10/10 ?,"How on earth people are giving this movie a 10 is beyond me, I managed 30 mins before switching off, there are very few movies which deserve a 10 (One flew over the cuckoo's nest, The Godfather, etc) this is certainly not one of them, I'm sure anyone under 12 would love it, but sadly this is a Saturday morning movie not a Friday night one, its childish attempts at comedy are really cringe worthy, if you want a superhero movie that's funny and that adults can enjoy, then watch Thor Ragnarok.6 out of 10 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,Worst of all Spider-Man Series,"I am giving this movie 1/10. The worst of all spider-man series. Someone write that it should be called spider-kid and not a spider-man. There is no man here in this movie. This movie might be good for kids but not for mature audiences. I honestly cant figure out what was in the minds of makers of this movie? Tobey Maguire's spider-man were the best and he was 100% well suited for the series. Present spider-man is simply even shameful to watch this movie for an adult. Simply horrible, a bad spot on spider-man character.6 out of 10 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,one of the worst spider mans ever,I thought this time they would get it right but its just impossible for a spider man movie to be good. i still have no idea why they would make spider man 12. and then they try to appease everyones by casting an asian best friend and 2 black love interest. at least his suit is cool and we get to see ironman. but other than the this movie was a complete bust and a waste of time to watch.9 out of 17 found this helpful.Was this review helpful?Sign into vote.Permalink,1
Spider-Man: Homecoming,Painful to watch my Superhero turned into a big JOKE,"I tried my best to like and watch this movies as reviews on IMDB seems to be good but turned out they must have been by those Kids watching this movie and coming back to IMDB to write the reviews because they have been so excited to at last have found their type of superhero but sorry, real Spiderman is not supposed to be that. This Spiderman seems like 10 years old bad humour slave to the Ironman nothing without gadgets or is there something else in the movie ? I haven't watched the whole movie as it was really painful, literally very painful to watch first 10-15 minutes of the movie. I know time has changed but do kids these days really have that bad sense of humour ? and Aunt May ? I mean really ? I've had enough. Really sad.
p.s. I especially ""logged in"" here the first time ever just to write this review as rating for this movie on IMDB seems to be not correct and looks like someone paying someone to write 10/10 review here or may these kids have never watched or read the comics.5 out of 8 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,The worst spider-man movie ever,"You ruined Character of Spider-Man with the voice of Tom Holland , his voice is very annoying .3 out of 4 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,Makes Spider Man 3 look good,"Never thought i would watch a spider man movie as bad as Spider- Man.
well it is. Spider Man homecoming IS the worst Spider-Man movie AND one of the worst superhero movies in general.1. The movie feels like a low budget disney channel movie. 
2. Tom Holland as an actor is a major downgrade from Andrew Garfield. there is no doubt Andrew was a much better actor, had more emotion and was the better spider man.
3. The movie tries to replace Harry Osborn / Marry Jane Watson - with a fat asian and zendaya for MJ *sigh* yes, Zendaya out of all the people -- ZENDAYA!! i wanted to throw up.
4. Flash Thompson - Flash Thompson is now a mexican ?
5. some of the worst cinematography and action scenes for a spider movie you'll ever watch. even the people who like homecoming will admit this movie HAS the worst action scenes ever.
5. the dialogue is cringy ( there is a porn joke )
6. Spider man sucks here, the suit looks animated 80% of the movie because they actually did animate it for some reason.So if you wanna watch a good spider man movie - watch SPider- Man 1 , Spider - man 2 or The Amazing Spider man 1and even tho TASM2 and SPider man 3 have problems - they are much more enjoyable than Homecoming.",1
Spider-Man: Homecoming,don't waste your time,Literal piece of garbage just like all the other marvel bs that's been coming out recently6 out of 11 found this helpful.Was this review helpful?Sign into vote.Permalink,1
Spider-Man: Homecoming,More Progressive Liberal Propaganda,"The movie taught me that today the Hollywood left can't even make a Spidey movie without injecting progressive liberal indoctrination aimed toward younger patrons. These people have no respect for any person who does not agree with their defeated politics. I have been taught that any movie or any other form of ""entertainment"" spewed by the California sewer must be assumed to be simply more hatred leveled versus any person or any group that does not aspire to destroy America through the destruction of its borders or any other means to bring down The Greatest Country Ever.Print that, IMDb or be forever identified.13 out of 30 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,Waste of time,"No review - just an awful awful movie. Waster of time, life, oxygen, money.-10/107 out of 14 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,"Extremely poor, very cheap but highly profitable garbage.","**** No Spoilers *****
When watching any movie I begin by awarding the film 10/10 and subtract marks & add marks accordingly as the film progresses. Why? Because I'm a positive kind of guy. You're innocent until proven guilty, honest until proven dishonest. 
I've seen 1000s of movies. Those I have predicted will be classics (Shawshank Redemption 1994) are now at No1 on the IMDB data base & in many movie critics top 10. Fast forward 24 years to today. 
This is honestly the first time I've ever watched a promising film with great actors and actresses (Tyne Daly (Cagney & Lacey) Michael Keaton, Robert Downey Jr) deteriorate from a 10/10 to a 1/10 in literally 12 minutes. When a film hits that low I quit. You've wasted my money. You will not waste my time. It's irredeemable.Every time I subtracted a mark I thought, ""It's okay. I could edit this film. I could fix that. But then there would be another problem. Followed by another. And another until I thought, Okay. Let's ignore all that and imagine the film started from 7 minutes in. It continued to get worse until if flatlined at 1/10 by the 11th minute and I shut it down. Now I know what people are going to say. But what about the action etc that comes later? That's like expecting me to eat shxt just because there's desert afterwards. Sorry. I'm out. The film has ruined my appetite & there's an overwhelming stench coming from the directors kitchen.",1
Spider-Man: Homecoming,Awful... Just Awful,"I have no idea why???? this film is so loved by fans. This film is the WORST Spider-Man film to date.
Awful.... Horrendous.... I am not a fan of this.
This was NOT a Spider-Man film, more like an Iron Man 2.0
SPIDER-MAN IS NOT THIS USELESS. AT ALL.
I don't hate Tom Holland for this, as far as I am concerned he a terrific actor. But this film... and what Disney is going for with this character is not what I am looking for.
Just Awful, I am so disappointed. Film overall is a 1/10
Tobey Maguire and heck Andrew Garfield had better films, than this garbage
Sorry... Not Sorry 1/10 at best9 out of 20 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,One of the worst movies of all time!,"I can't believe, that people are making money by producing such absolute non-sense. This was one of the most boring and pointless movies I've ever watched. I will not ever watch a movie by Marvel Studios again. All of the new Marvel movies are the same boring type of story. This is getting ridiculous.11 out of 28 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,To quote the great J. Jonah Jameson,"Crap, crap, megacrapgot nothing on the Raimi films3 out of 5 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,From Hero to Bumbling Idiot,"Spider-Man is supposed to be a slightly immature, but very skilled, and intelligent high-school student. This movie makes Iron Man into the very skilled and intelligent father figure that underestimates Spider-man. Spider-Man (who should be the one teaching Iron Man ALL the lessons), into the one learning from Iron Man, whom Spider-Man idolizes like some bimbo blond would idolize a rock star. The movie makes Spider-Man into a slightly nerdy teenager and a really incompetent hero.The really incompetent hero spin is what totally ruined the movie - right up there with Ant-Man. Spider-Man was a great comic hero, but this movie makes Spider-Man into a Bumbling Idiot.All they needed to do was use the Vulture villain vs. the mature Spider-Man created in previous movies. Continuity, high moral grounding, and life lessons, are what I want from heroes. When I feel like I am, and have always been smarter and had more integrity than a ""hero"", then the hero is not a hero at all.",1
Spider-Man: Homecoming,GARBAGE,"Don't waste your time, this is filler! Anyone who thought this was good is stupid. absolute crap.3 out of 5 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,What a shame!!,"They ruined Spider-Man legacy with this one for real..The story all about a naughty boy begging uncle Iron for joining Avengers.Also the suit,cast are just AWFUL!3 out of 5 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,just another spider-man,Review: I really didn't like this movie because it is more like a lets make you an avenger kind of movie and not so much this is spider-man. The direction and screenplay aren't that great. The casting and acting aren't that great either. All in all I would give this one of a possible five stars.3 out of 5 found this helpful.Was this review helpful?Sign into vote.Permalink,1
Spider-Man: Homecoming,Awful version of Spider Man,This movie is simply awful compared to the Toby Maguire version. It was so bad that I had to fast forward thru it. It's way to long at 135 minutes and they don't explain how he became spider man. Robert Downey just pops up in the movie with no set up or explanation.I can't believe that the IMDb rating is so high. It should be about 4 stars max.Don't waste your time with this dud.11 out of 29 found this helpful.Was this review helpful?Sign into vote.Permalink,1
Spider-Man: Homecoming,Big trouble in Hollywood!,"Whether Spiderman really exists or the world is going through an extended period of artistic involution, what do you think? Let me tell you what happened after I've seen the movie. I went straight to the loo to make number two. A spider appeared in the toilet. He was still on the wall when I got up. After that he fell in, I do not know if accidentally or he committed suicide. What do you think of that? I think nothing happens accidentally... OK, Michael Keaton and Robert Downey Jr. are two excellent actors. One more talented than the other. Robert Downey Jr. is perhaps the most versatile actor, he can play anything. Michael Keaton is also anointed with all the ointments. But money is the devil's eye, and without money you can not live. That's why you become Iron Man or Vulture... Marisa Tomei has made some decent roles too, in her youth. I do not say they play badly, all three are very good, the movie is bad, very bad!13 out of 36 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,Meh I guess,"Just another spider man movie...What is there else to say?Just a simple Spiderman movie trapped inside an Ironman movie. Nothing really new...disappointed.Jk lol, I LOVED IT, it's Freaking Awesome!!!!!!12 out of 33 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,An Epic Spidey Fail,Worst Spider-Man film ever!! Raimi's and Webb's version is far and superior than this joke. Stay the F away from this abomination. Period5 out of 11 found this helpful.Was this review helpful?Sign into vote.Permalink,1
Spider-Man: Homecoming,childish and just...stupid.,I see the IMDB reviews are nowadays completely spammed by reviewers that must be paid to give such ridiculous high ratings (like a ten!) to such a B-movie. The 'jokes' the spiderboy makes are really the stuff what would give a 12 year old the status of whipping boy in the classroom....maybe an 8 year old would get away with it. To top it of your eyes get tormented by the sight of this horribly animated spiderman (when he supposed to be 'in-suit'....it just looks like a cartoon.I seriously didn't finish watching this.5 out of 11 found this helpful.Was this review helpful?Sign into vote.Permalink,1
Spider-Man: Homecoming,Marvel has sold itself out!,"Tom Holland is okay ans it Michael Keaton but that is about it. This movie was terrible. The kids in school are a joke as is the PC approach to characters. No where did Marvel ever envision Spidey this way. I guess money talks and they don't care how many benjamins are coming in.If you gave this any higher that a 4, you need a full psychological examination period otherwise you are working fore those who made the movie.4 out of 9 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,They just get worse,To start I'll say the only reason this film got 2 stars was Michael Keaton.This is the worst cast Spider-Man I have ever seen (but I'm sure the next will be worse as that seems to be the pattern now). It was very poor acting and awful dialogue.The Spider-Man films ate unfortunately getting worse and worse as are the Marvel films which pains me as I have been a big comic book and Marvel fan for a long long time.If you are above the age of 10 this film is not marketed towards you.The Marvel franchise although it started well has slowly slipped and taken certain actors with it. RDJ who I once considered an amazing actor is slipping further and further and no can only be described as a competent actor (or simply just Iron Man). I really hope Keating gets clear of the franchise.,1
Spider-Man: Homecoming,Not for younger than 12!,"This is a childish movie, in every possible sense of the term. I cannot understand how this passed QA, it's just ... subpar. Utterly dissapointed.3 out of 6 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,Worst Marvel movie ever,Very weak script with dumb characters. Even my 11years old son thinks of it it's not worthy. Seems that more and more these characters are lacking brains. I don't really undertand why Michael Keaton was part of it.3 out of 6 found this helpful.Was this review helpful?Sign into vote.Permalink,1
Spider-Man: Homecoming,Unapologetic misuse of a loved character,"Gone is the subtlety of previous attempts at stuffing cultural Marxism into our movies, Homecoming is a full-scale assault on western culture. Whether it is characters refusing to appreciate an American landmark because it was apparently ""built by slaves"", or the cast being ""diverse"" to the point there's barely a white face to be seen, this movie is communist politics disguised as entertainment - and I'm looking squarely at the writer, Goldstein, as being the first person responsible.I watch movies like Spider-man in an ebbing attempt to escape this constant political assault on our society. It now seems impossible. But aside from all this, I watched Spider-man to see Spider-man. Unfortunately, they've practically changed everything that made him a good character.Originally, Parker made his own suit and depended entirely on himself to navigate through the tough times, making his own decisions whether they were right or wrong. He depended on his spider-senses to warn him or help him. Now, his suit guides him, aids him and protects him. Iron Man routinely shows up to save him or shout at him, his annoying best friend knows his secret and helps him. In the end, even his (now young, hot and Italian) Aunt May discovers his secret!Jon Favreau's character seems the designated angry-man when Stark isn't available to be angry at Parker. Maybe his anger towards Peter is something which could be explained by the fact he likes to hang around and meet young boys in school toilets for absolutely NO reason whatsoever...The action sequences are equally weird. We see Spidey scurrying up the Washington Monument to save his friends at the top. The scene reminds me of John Cleese running towards the guards in Holy Grail, and resetting at the beginning each time he gets a little bit closer. Spider-man seems to take an eternity to reach the top and it saps all energy out of the action.We also have the typical Marxist-favourite ""Jesus sacrifice"" pose as he holds together a seemingly unsinkable ferry, which has literally been sliced length-ways in half, yet stays afloat. At this point I was asking out aloud - can no one else see how ridiculous this is?And that sums up this movie as far as I'm concerned. Ridiculous, slow, propaganda and I agree with Kirsten Dunst: A blatant cash grab. ________________________________PS, this review received approx. 20 down-votes before I'd even had the chance to see it live. There's some very suspicious voting and reviewing happening around this movie.",1
Spider-Man: Homecoming,All I can say is that this movie is an abomination,"Its funny how this movie got such high rating when it deserves nothing,cliche jokes,cliche teenagers,everything cliche,the jokes are so lame and the way spiderman acts,total money grab from brainless teenagers,I miss the badass Spiderman Tobey Maguire,movies would have been so much better if he still was the spiderman not recycling the same thing over and over again and let it develop,BRING TOBEY MAGUIRE BACK AS SPIDERMAN,for me spiderman is a bad joke now.4 out of 10 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,Silly...,"I think I'm the only one who finds this movie silly. Super predictable and more like a teen flick than a high budget action adventure movie. He doesn't even have his own identity, he's just Iron Man's puppet. All the dangerous scenarios were cliche with Spiderman unsurprisingly saving the day just in the nick of time. No surprising tension there, nor any tension at all. Even the villain and the twist with the villain was predictable. Everything about this is silly. Just doesn't live up to the rest of the MCU films. Bring the real Spiderman back.4 out of 11 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,c'mon,"The worst movie I've ever watched. The only movie that I've rated 1 star and think it even doesn't deserves that.
Watched The Dark Knight to forget this horrible experience.4 out of 11 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,Dear God.....,"Really really really awful...Tom Holland is so annoying and making him act like a klutz or a moron is just unfathomable. Tobey Maguire was a far better actor and Spideman, much like how Michael Keaton will always be THE Batman.I forced myself to watch this rubbish to the end, only because of Michael Keaton but as already mentioned by another reviewer - 113 minutes of my life that I'll never get back2 out of 4 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,1/10 bad movie,Trash movie ruined everything . We want the amazing spiderman ... andrew garfield2 out of 4 found this helpful.Was this review helpful?Sign into vote.Permalink,1
Spider-Man: Homecoming,My least favorite Spiderman movie. That was horrible.,"Glad I didn't waste my money to see this at theaters. Overrated movie. Except Michael Keaton and Tom Holland, Homecoming was pretty awful. Thin plot, bad acting, poor casting, weak action scenes, dull cinematography, bland directing, no emotional weight, the forced diversity, and endlessly obnoxious references to the Avengers/MCU. Okay, we get it! The inconsistencies from Civil War annoyed me. Peter's room is completely different, Spiderman was strong and capable in Civil War, but in Homecoming he's a clumsy clown who cant do anything right, why did they change the holy ---- line in the blog? I never liked the Homecoming title. It's so cheesy. The political agenda was so unnecessary. The built by slaves line and the cowboys and Indians line made me cringe as well as that eye rolling Ferris Bueller reference. After Civil War, this was a disappointing follow up.﻿ This wasn't a Spiderman movie, it was a lame teen comedy with Spiderman thrown in a few scenes.6 out of 20 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,Spironman,"Hey everyone. This movie is garbage. The scene in the beginning showing texting on screen was random and cheap. Iron Man swooping in to save the ship was laughably bad. Some people definitely died during that, but they said no one died! This Spider-Man was so weak. Everything he does is just to impress Iron Man. He couldn't even make his own suit, which is just a latex Iron Man suit that talks to him. Generic, churn-out.5 out of 16 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,"Just to juvenile, way too much talking.","Cool CGI, but this completely changes everything about Spider-Man. I found it very annoying. Great to use as a ""Shut Up"" movie for little kids on a long road trip.
Sorry To Stan Lee, they ruined your character.3 out of 8 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,"What is wrong with these reviews, who is giving them","This is certainly not a great marvel movie. It was written like a sort of B-rated home alone movie. A lot of times Peter acts like he is between 5-8 years old in the humor and they use 5-8 year old music here and there like it is a Disney cartoon. They make Aunt May and his suit computer unbelievable May acts like a shy/clever sexy, the suit computer takes things personal which is generic. They try WAY too hard to make this enjoyable for really young kids, and miss the comic book fans for years. It seriously lacks good directing writing and producing. It is no where near the dynamic and humor enjoyed with the Avengers movies and others. The Toby/Garfield movies were better. I LOVE Marvel and I have seen them all and am a big fan of many, but the directing & producing with Spiderman in the Avengers movie was way way better. It is too bad, I looked forward to this. It seems a lot of people are helping to swing the ratings to get people to go, I will just say.... wait to see it for free or for a 1.59 fee or something 2 thumbs and a heart down. Into the second half is admittedly better than the first, but the reviews seem to oddly be reflecting a huge need for a money recoup than from actual reality. 85% of the movies are better than this one.",1
Spider-Man: Homecoming,Tom Holland is one of the worst actors I have seen in a long time!,"Tom Holland is stiff, blocky, and it's totally obvious that he's being fed his lines! If you ask me, Tom Holland could easily destroy Spider-man as a viable movie character! Get a new job, Tom, because you chose the wrong career!4 out of 14 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,Big fan of spiderman but not this one!,This movie was a big letdown compared to the amazing spiderman.how could you go from the amazing spiderman to this garbage?The only thing that carried this movie was Michael Keaton's performance.tom Holland and his winey little voice was soo annoying!too many things wrong with this movie and I was very disappointed..👎👎1 out of 2 found this helpful.Was this review helpful?Sign into vote.Permalink,1
Spider-Man: Homecoming,This isn't the spider man,The film has nothing like a spiderman.History completely outside the world of spider man.This is really sad to fans of the spider man.1 out of 2 found this helpful.Was this review helpful?Sign into vote.Permalink,1
Spider-Man: Homecoming,Waste of time,Terrible movie. That's 113 minutes of my life that I'll never get back.1 out of 2 found this helpful.Was this review helpful?Sign into vote.Permalink,1
Spider-Man: Homecoming,this is horrible,"It is like watching a cartoon made for 12 year old's!Especially the animation of spider-man is literally cartoonish! 
It is very annoying to watch! 
It does NOT feel real!Furthermore the 'jokes' are so juvenile that even a 15 year old will find them childish!
How can this be allowed to exist?
How can anybody bear this until the end of the movie?
People with no brain? no standard?2 out of 8 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,Totally wrong,"In the old Spider-Man movies, Peter Parker (Tobey Maguire) was a legend. In this one Peter Parker (Tom Holland) is a complete idiot.2 out of 9 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,Stupid Movie,Tom Holland does not represent the real spiderman .Tobey Maguire forever .Stop trying to make money ...........1 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink,1
Spider-Man: Homecoming,Lukewarm garbage,"The tech suit and Tony Stark backside kissing needs to go....
The SJW changes I can live with......
Spiderman was a total failure in this movie.....
The only good characters in this whole thing was the love interest and Micheal Keaton.....
Plot line was kind of sucky....
Seems to be made for 10 year olds.....
Need to watch the Sam Raimi or Marc Webb movies afterwards to rinse out my mind.....They really should have went with Andrew Garfield and should not have made Spider-""Boy"" such a fangirling doofus and a joke.It's a shame for the kid playing him cause his acting is okay...it's the hot garbage material and portrayal of spiderman that wrecks this movie.....Tom Holland's Spiderman is definitely the worst spiderman interpretation so far.....should have called this movie ""Homewrecking"" instead of Homecoming cause it sure as manure didn't feel like a homecoming to me.",1
Spider-Man: Homecoming,Why do they keep having brits play American superheroes?,This film lost all credibility when Parker says a Dominican lady gave him a churro. Churros are made and sold by Mexicans mostly. In fact it's a widely known thing in NYC. The innacuracy here is racist and makes it seem like the writers were trying very hard to be New York. The film overall is mediocre and doesn't match the heart of Raimi's Spider-Man films.1 out of 6 found this helpful.Was this review helpful?Sign into vote.Permalink,1
Spider-Man: Homecoming,Worst Spider Man yet,"This movie was garbage that did not get what spider man was all about at all. Seems like it was made for 10 year olds and for ironman fangirls.Wrote another review with more detail but it somehow got lost i the ether...To recap:
this is spider boy not spider man...
get rid of the stark suit...
stop making spider boy such a failure...
see the previous movies as obviously the director and writers don't have a clue...
understand that making spider man into something other than spider man isn't clever and fresh but sad and lame...
the only redeeming character in this whole movie was Vulture...
this movie is proof they should have went with Garfield..Holland got shafted with really bad material and likely will be remember by a huge huge % of spiderman fans as the guy that played the worst spider man ever...
last but not least please realize most of us paying to watch these movie are older than 10 years old...Shame on you Sony and Disney for ruining spider-man",1
Spider-Man: Homecoming,Terrible movie!,"What a mess. Everything's already been said that has to be said just thought I'd give my own 2 cents. Bad movie, mildly entertaining with some decent action.0 out of 1 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Spider-Man: Homecoming,Lowest rating I could give as couldn't go lower,Had high hopes for this with all the other marvel films but this has to be by far the worse one of the lot....ok I might be sentimental to the other Spider-Man films but after 10 mins I felt as though I wanted to turn it off0 out of 3 found this helpful.Was this review helpful?Sign into vote.Permalink,1
Movie,Title,Review,isPos
Thor: Ragnarok,We Are About To Find Out If Thor The God Thunder Really Exists Or Not,"We are about to find out.They turned Thor into a loser who is constantly delivering gags. I am glad they satisfied the fie-year-olds who are Marvel's audience, but anyone who is serious should read the comic books instead.78 out of 113 found this helpful.Was this review helpful?Sign into vote.Permalink",1
Thor: Ragnarok,Disney: the destroyer of Marvel,"Whoever hired the money grubbing preteen satisfying sycophant who has no clue about Marvel, Thor or Norse mythology deserves the same fate as all the positive reviewers of this joke of an insult.I used to buy and read Thor comic books as a child (yes as a preteen) and I was in awe.
Thanks, Disney, director, writer and the rest of the assorted Marvel fanboys for destroying Thor. I guess I will see him wielding his hammer on the stand-up tour.150 out of 238 found this helpful.Was this review helpful?Sign into vote.Permalink",1
